seg_id,env,source_file,gesture_name,label,duration_ms,npy_path,MAV_CH1,MAV_CH3,MAV_CH5,WL_CH1,WL_CH3,WL_CH5,Ratio_CH1,Ratio_CH3,Ratio_CH5,stratify_key,split
base_1-1_seg017,base,1-1.csv,1,0,329.0,processed/segments/base/1-1_seg017.npy,0.0275251448000079,0.01067123410744,0.0245617107525291,24.679330387890197,10.868726055078447,24.71442347088519,0.4601814992408495,0.166058823344729,0.3737596774144214,base_1,train
base_1-1_seg018,base,1-1.csv,1,0,725.0,processed/segments/base/1-1_seg018.npy,0.0269782771958384,0.0097554838299018,0.0219680160823815,24.03357664054903,8.77591722154686,20.472455418695596,0.5077195650560212,0.1422028333413328,0.3500776016026459,base_1,test
base_1-1_seg019,base,1-1.csv,1,0,756.0,processed/segments/base/1-1_seg019.npy,0.0209162536239025,0.0083416147071804,0.0186487322154365,19.731436406827974,7.789556598381636,17.844816903481835,0.4683391227388828,0.1597374230020382,0.371923454259079,base_1,train
base_1-1_seg020,base,1-1.csv,1,0,395.0,processed/segments/base/1-1_seg020.npy,0.02647723051418,0.0132507852893858,0.0244682761361383,24.487281751256035,11.230917875235884,23.886837106797344,0.4198659685548122,0.195324901218598,0.3848091302265897,base_1,test
base_1-1_seg021,base,1-1.csv,1,0,378.0,processed/segments/base/1-1_seg021.npy,0.0268987652716768,0.0122759575515892,0.0272368990026567,24.112459321313462,10.37864567148722,23.64071005950392,0.4432121355530451,0.1757054733060473,0.3810823911409076,base_1,train
base_1-1_seg022,base,1-1.csv,1,0,862.0,processed/segments/base/1-1_seg022.npy,0.0246335497499455,0.0098811943293675,0.0254852271690794,21.486833618310968,8.743969705937415,22.402635451406784,0.4326457154485329,0.1440520806691543,0.4233022038823128,base_1,test
base_1-1_seg023,base,1-1.csv,1,0,291.0,processed/segments/base/1-1_seg023.npy,0.0403226716806599,0.0158482496470827,0.0375058097949211,37.36907339049817,13.580582676626449,35.427583677709116,0.4653937397485788,0.1558918426338309,0.3787144176175902,base_1,test
base_1-2_seg000,base,1-2.csv,1,0,885.0,processed/segments/base/1-2_seg000.npy,0.0174182871198402,0.0078558878247454,0.032971474749959,13.404521210358435,6.848031392634822,28.335232215666817,0.2664499811838581,0.1278499038481914,0.6057001149679504,base_1,train
base_1-2_seg001,base,1-2.csv,1,0,68.0,processed/segments/base/1-2_seg001.npy,0.0159611421163096,0.006404393442507,0.0135080884355549,11.376696162656778,5.326363998770553,9.883925743255826,0.4318435643932083,0.1890098786234764,0.3791465569833152,base_1,train
base_1-2_seg002,base,1-2.csv,1,0,572.0,processed/segments/base/1-2_seg002.npy,0.0183940082778588,0.0079750595884178,0.0264674237808622,13.510380223157108,6.303533063225224,22.976876881330647,0.316048788588109,0.1463668509477171,0.5375843604641738,base_1,train
base_1-2_seg003,base,1-2.csv,1,0,1119.0,processed/segments/base/1-2_seg003.npy,0.0166938198698685,0.0078929886379652,0.0291997788018294,12.71465680778727,6.826865296202042,24.18519938050668,0.2762956718158887,0.1390345923847721,0.5846697357993392,base_1,train
base_1-2_seg004,base,1-2.csv,1,0,723.0,processed/segments/base/1-2_seg004.npy,0.0165577236013772,0.0060415661092896,0.0121974219966501,12.141883852665584,4.68395548877102,8.427490211206822,0.4819942565619123,0.1766139038880875,0.3413918395500001,base_1,train
base_1-2_seg005,base,1-2.csv,1,0,735.0,processed/segments/base/1-2_seg005.npy,0.0151090990133815,0.0055337751173975,0.0110280049799167,10.887613594094937,4.152147100935994,7.438880708877946,0.4822156165567621,0.1777692361423033,0.3400151473009347,base_1,train
base_1-2_seg006,base,1-2.csv,1,0,537.0,processed/segments/base/1-2_seg006.npy,0.0114382059349214,0.003923947093508,0.0108582622925883,7.782938815371935,4.118149474869911,8.024767943712572,0.427393838125052,0.1633932668432489,0.409212895031699,base_1,train
base_1-2_seg007,base,1-2.csv,1,0,1555.0,processed/segments/base/1-2_seg007.npy,0.0271545214664008,0.0082999232569451,0.0180741287158741,19.798558377852704,7.003263105392667,17.008905756695658,0.4359404207642835,0.1434124294866123,0.4206471497491041,base_1,train
base_1-2_seg008,base,1-2.csv,1,0,1032.0,processed/segments/base/1-2_seg008.npy,0.027020312275866,0.0079873567017691,0.0224560862684391,19.630792077469977,6.998762282849189,20.9678178591192,0.4142749965290382,0.128841009131835,0.4568839943391267,base_1,train
base_1-2_seg009,base,1-2.csv,1,0,729.0,processed/segments/base/1-2_seg009.npy,0.0214547814739452,0.0062208199151952,0.0047910060219356,15.443812444837269,5.0728975192410655,4.6442202221675215,0.6488645363916875,0.1951937451280889,0.1559417184802235,base_1,train
base_1-2_seg010,base,1-2.csv,1,0,531.0,processed/segments/base/1-2_seg010.npy,0.0214492017071256,0.0066546380420134,0.00546281282869,15.199741160668072,5.282578963764349,5.609709599969052,0.627028118546216,0.2028357037910412,0.1701361776627427,base_1,test
base_1-2_seg011,base,1-2.csv,1,0,1217.0,processed/segments/base/1-2_seg011.npy,0.0258207740147246,0.0093398829814964,0.0367768921685314,19.287280330124332,8.026250215893851,32.83360715667273,0.3015300137716525,0.1167090198363613,0.5817609663919862,base_1,train
base_1-2_seg012,base,1-2.csv,1,0,318.0,processed/segments/base/1-2_seg012.npy,0.0237161732470018,0.0065156089054854,0.0068852701463398,17.391373781360887,5.164755799031228,6.259788875995681,0.6187586481747007,0.1765301350338037,0.2047112167914955,base_1,train
base_2-1_seg000,base,2-1.csv,2,1,685.0,processed/segments/base/2-1_seg000.npy,0.0311350187378229,0.0245868263047937,0.0777969583164069,26.67284824768279,19.59657621397604,71.64985791677755,0.2469579731991988,0.1709453800235491,0.5820966467772519,base_2,train
base_2-1_seg001,base,2-1.csv,2,1,903.0,processed/segments/base/2-1_seg001.npy,0.025394202634958,0.0260079538945439,0.0786638063554353,25.101663224717893,19.378050767660476,75.56476431016665,0.2085060290750693,0.1829507875510355,0.6085431833738952,base_2,train
base_2-1_seg002,base,2-1.csv,2,1,696.0,processed/segments/base/2-1_seg002.npy,0.0283449158767685,0.0239718989447648,0.0839909540922005,28.533705934956146,19.119860297577137,80.34361249985751,0.2179135159742576,0.1683644760558229,0.6137220079699194,base_2,train
base_2-1_seg003,base,2-1.csv,2,1,1033.0,processed/segments/base/2-1_seg003.npy,0.0256988873443357,0.0182390818937596,0.0596854285461151,27.564194473987673,14.841759863433838,55.2194409764897,0.2524987545328159,0.157727892638255,0.5897733528289292,base_2,test
base_2-1_seg004,base,2-1.csv,2,1,866.0,processed/segments/base/2-1_seg004.npy,0.0316014277773538,0.0274072770938435,0.0829449963257317,31.926202551711683,21.26454977267198,77.76140634872985,0.2357317684050698,0.1794690444366253,0.5847991871583049,base_2,train
base_2-1_seg005,base,2-1.csv,2,1,851.0,processed/segments/base/2-1_seg005.npy,0.0331515983408301,0.0259737502944129,0.080384548556471,35.561894342915274,19.359948443552742,77.32966978686181,0.2435697929558757,0.175015503228333,0.5814147038157913,base_2,train
base_2-1_seg006,base,2-1.csv,2,1,1505.0,processed/segments/base/2-1_seg006.npy,0.0224635714617783,0.0148381216490259,0.0419424282076288,22.46204750074608,11.585970491740955,43.23808782036708,0.2859451957973944,0.1684381280813464,0.545616676121259,base_2,test
base_2-1_seg007,base,2-1.csv,2,1,1481.0,processed/segments/base/2-1_seg007.npy,0.0267140962298449,0.0171789272560376,0.0482431467953203,28.197817996534393,12.518374545305967,46.38276415677623,0.2910585298984206,0.1691642591221773,0.5397772109794021,base_2,train
base_2-1_seg008,base,2-1.csv,2,1,1568.0,processed/segments/base/2-1_seg008.npy,0.0184149462011207,0.0150780518429244,0.0438118354717028,18.986828194940223,10.79593041054108,41.30721602792651,0.2566904621489952,0.1751907165731662,0.5681188212778385,base_2,test
base_2-1_seg009,base,2-1.csv,2,1,802.0,processed/segments/base/2-1_seg009.npy,0.0078934459600869,0.0068954555665498,0.0091189030368652,7.900304075533324,5.479419292789758,7.610559384093524,0.387555968123212,0.2608597572712706,0.3515842746055174,base_2,train
base_2-1_seg010,base,2-1.csv,2,1,1530.0,processed/segments/base/2-1_seg010.npy,0.0179691587397538,0.0158692019898397,0.0441116098581005,18.503801832017647,12.583326543664782,41.68542313865396,0.2232090938532537,0.1734147281414449,0.6033761780053013,base_2,train
base_2-1_seg011,base,2-1.csv,2,1,506.0,processed/segments/base/2-1_seg011.npy,0.0075964001330519,0.0061857479030127,0.0069974186452697,7.354618037499588,4.069337631945248,5.730204395971049,0.4147397935204428,0.2777673214980307,0.3074928849815264,base_2,train
base_2-1_seg012,base,2-1.csv,2,1,750.0,processed/segments/base/2-1_seg012.npy,0.0323283633658156,0.0244577979604196,0.0789514311185699,34.63605617568613,19.401227114630213,76.67530335796967,0.2519239295415298,0.1666813126862202,0.58139475777225,base_2,train
base_2-1_seg013,base,2-1.csv,2,1,937.0,processed/segments/base/2-1_seg013.npy,0.0276027134329625,0.0199716352389361,0.0655635473642854,29.21652779946942,15.957714391653688,63.900881365045926,0.2522384664150576,0.1604017000920558,0.5873598334928866,base_2,train
base_2-1_seg014,base,2-1.csv,2,1,852.0,processed/segments/base/2-1_seg014.npy,0.0295064416043129,0.0240562581911159,0.0799192786987842,32.06129725338017,18.62399257742102,74.33176242961868,0.2203843042028817,0.165681911481792,0.6139337843153261,base_2,train
base_2-1_seg015,base,2-1.csv,2,1,673.0,processed/segments/base/2-1_seg015.npy,0.0337828675627149,0.0254560030830552,0.0780629760827241,38.62798123381373,20.3514799548606,79.36946011348968,0.2551365203355041,0.1697544869003079,0.5751089927641879,base_2,train
base_2-2_seg000,base,2-2.csv,2,1,859.0,processed/segments/base/2-2_seg000.npy,0.0249521328997491,0.0186039726996459,0.0888225230288534,19.24107789087502,14.637035891003018,78.07460915027387,0.1788700215562596,0.1315598907113447,0.6895700877323958,base_2,train
base_2-2_seg001,base,2-2.csv,2,1,988.0,processed/segments/base/2-2_seg001.npy,0.0288031441532913,0.0166816239025596,0.0745329401527606,21.560917119188357,14.479320321217845,63.76814320700179,0.2131417094961511,0.1306428761334583,0.6562154143703905,base_2,test
base_2-2_seg002,base,2-2.csv,2,1,788.0,processed/segments/base/2-2_seg002.npy,0.033046016999839,0.0223987966709109,0.0950758367868241,24.916875209701026,18.59780202954201,86.9991963996213,0.207394352925816,0.1434949751651189,0.6491106719090649,base_2,train
base_2-2_seg003,base,2-2.csv,2,1,847.0,processed/segments/base/2-2_seg003.npy,0.0339472812660502,0.0185000438677081,0.0875197064946183,25.375674584147667,16.565795296572954,75.70171873981297,0.2144902083287704,0.1321895044715514,0.6533202871996782,base_2,train
base_2-2_seg004,base,2-2.csv,2,1,649.0,processed/segments/base/2-2_seg004.npy,0.0298990850695418,0.023612591412862,0.1086535871951678,21.276536544937535,19.000217835397304,99.76167897977744,0.1640053882561868,0.1430203965430967,0.6929742152007164,base_2,train
base_2-2_seg005,base,2-2.csv,2,1,1663.0,processed/segments/base/2-2_seg005.npy,0.0336415107864614,0.0155429332177301,0.0529704635491165,25.351098628390243,12.68224688621708,47.33357191415705,0.2627876047635022,0.1352084907719295,0.6020039044645682,base_2,train
base_3-1_seg000,base,3-1.csv,3,2,679.0,processed/segments/base/3-1_seg000.npy,0.0370595296552792,0.0324093980202157,0.1419269556480504,40.482504053485755,26.829138057996406,130.54105131585715,0.1772202085485104,0.1435425009026159,0.6792372905488737,base_3,train
base_3-1_seg001,base,3-1.csv,3,2,673.0,processed/segments/base/3-1_seg001.npy,0.0280461600961833,0.0264341982475427,0.1321142478581533,30.43500729801001,19.972447547503048,125.72669017722671,0.1757691524683886,0.1366604780666356,0.6875703694649757,base_3,train
base_3-1_seg002,base,3-1.csv,3,2,846.0,processed/segments/base/3-1_seg002.npy,0.0337546712101035,0.0244513854153241,0.134287064899358,36.752502678539386,20.14836231973246,122.21702209830372,0.1882844619320172,0.1182557796499432,0.6934597584180394,base_3,train
base_3-1_seg003,base,3-1.csv,3,2,741.0,processed/segments/base/3-1_seg003.npy,0.038203548851256,0.0296820817151063,0.1483067748586011,41.55242051692535,22.50374221941917,134.37684905013097,0.1885494320591342,0.1311626404720935,0.6802879274687721,base_3,test
base_3-1_seg004,base,3-1.csv,3,2,1412.0,processed/segments/base/3-1_seg004.npy,0.0258638655883603,0.0180602638633822,0.0819317946612163,29.002764698361577,13.588608926873244,74.6527457682922,0.1991043597131953,0.1258011561515282,0.6750944841352765,base_3,train
base_3-1_seg005,base,3-1.csv,3,2,1156.0,processed/segments/base/3-1_seg005.npy,0.0282508084216817,0.0208481659504295,0.0988574478584446,30.94313953466959,15.81924499717296,90.76408659549958,0.1896672918813748,0.1221177316812018,0.6882149764374234,base_3,test
base_3-1_seg006,base,3-1.csv,3,2,848.0,processed/segments/base/3-1_seg006.npy,0.0307577347361581,0.022898060349519,0.1206469628928686,33.614502753920824,17.570564907681177,104.72575182085264,0.1847527410896185,0.1199991761837378,0.6952480827266436,base_3,train
base_3-1_seg007,base,3-1.csv,3,2,879.0,processed/segments/base/3-1_seg007.npy,0.0251016056261656,0.0218643118860622,0.1258570918249002,26.498161899157004,17.06768658188395,114.694026140759,0.1602113827945146,0.1167581326253863,0.7230304845800989,base_3,train
base_3-1_seg008,base,3-1.csv,3,2,957.0,processed/segments/base/3-1_seg008.npy,0.026979530417613,0.024974314709885,0.1134614572982786,29.90026421064258,18.909902280082015,100.50667853264618,0.1795165449766892,0.1375267896463675,0.6829566653769432,base_3,train
base_3-1_seg009,base,3-1.csv,3,2,1143.0,processed/segments/base/3-1_seg009.npy,0.0329547879922303,0.0210080676528419,0.1025258793499504,37.71248124058185,15.67508499902918,87.43460016300678,0.2206942692464335,0.1201311671738359,0.6591745635797306,base_3,test
base_3-1_seg010,base,3-1.csv,3,2,1034.0,processed/segments/base/3-1_seg010.npy,0.0331606532760692,0.0261531642393212,0.106005850115566,33.64927339480464,21.092321384973864,94.18918382025838,0.2045917437053755,0.1386885203012623,0.6567197359933621,base_3,train
base_3-1_seg011,base,3-1.csv,3,2,770.0,processed/segments/base/3-1_seg011.npy,0.0132088246526693,0.0125514201918369,0.0160414613838461,13.723333865145866,11.369824877145213,14.623943357997684,0.3389082966154826,0.2775803346980085,0.3835113686865087,base_3,train
base_3-1_seg012,base,3-1.csv,3,2,1171.0,processed/segments/base/3-1_seg012.npy,0.0260671153125528,0.0205938230723476,0.094334293043028,26.92309706123029,17.1693503433425,83.93424541471616,0.1786212015303217,0.1301447508716248,0.6912340475980534,base_3,train
base_3-1_seg013,base,3-1.csv,3,2,1072.0,processed/segments/base/3-1_seg013.npy,0.0286293347338576,0.0198149568767008,0.0818249017194352,31.943619849359735,16.467218024158925,78.77059359442198,0.2276688092447744,0.1350640759376919,0.6372671148175336,base_3,train
base_3-1_seg014,base,3-1.csv,3,2,530.0,processed/segments/base/3-1_seg014.npy,0.0424091390894754,0.0299410426349652,0.1627616314900149,49.84965779233516,24.286039398711964,145.95324904149294,0.1945839915985067,0.1225438222329076,0.6828721861685857,base_3,train
base_3-1_seg015,base,3-1.csv,3,2,1119.0,processed/segments/base/3-1_seg015.npy,0.0277281689491598,0.0225244445633237,0.094536405087057,29.042358704346803,17.99363389359503,81.39282046290485,0.1757003673630391,0.1301370465415812,0.6941625860953796,base_3,train
base_3-1_seg016,base,3-1.csv,3,2,1505.0,processed/segments/base/3-1_seg016.npy,0.0182869304997275,0.0165781591895946,0.082211439673698,18.256580213501003,12.53898755231892,70.06004315121922,0.1568888281249323,0.1252061293659967,0.7179050425090708,base_3,train
base_3-1_seg017,base,3-1.csv,3,2,822.0,processed/segments/base/3-1_seg017.npy,0.0242551323690519,0.0198211572826215,0.1032899398113396,26.02489527763599,15.43828189385097,89.57909224565167,0.1824808163686671,0.1236823225492974,0.6938368610820355,base_3,test
base_3-2_seg000,base,3-2.csv,3,2,697.0,processed/segments/base/3-2_seg000.npy,0.0388960390205004,0.0208739608853395,0.1433990993103024,32.39150747686283,17.933095385194516,151.4925070710422,0.1929257724907203,0.0978355732511799,0.7092386542580997,base_3,train
base_3-2_seg001,base,3-2.csv,3,2,1032.0,processed/segments/base/3-2_seg001.npy,0.0379452676404987,0.0177717044145653,0.1079357948909842,30.63901588486073,15.06695944255875,102.84138429925645,0.2023394929494323,0.0952333700406327,0.702427137009935,base_3,train
base_3-2_seg002,base,3-2.csv,3,2,1145.0,processed/segments/base/3-2_seg002.npy,0.0327238579308378,0.0182404155239505,0.0997676106515457,25.710915231936134,15.285924776721814,96.38766257682458,0.1802908885330333,0.1071137194898625,0.7125953919771041,base_3,train
base_3-2_seg003,base,3-2.csv,3,2,739.0,processed/segments/base/3-2_seg003.npy,0.0436325103214307,0.0236681848861079,0.1618927457390916,33.8784307075633,19.37070532511034,150.1454841225239,0.1771616480466236,0.0967582616123345,0.7260800903410418,base_3,test
base_3-2_seg004,base,3-2.csv,3,2,1490.0,processed/segments/base/3-2_seg004.npy,0.0258542672445984,0.012997214510805,0.0733514879388271,20.23511376794219,11.36777210164372,69.72856084430238,0.1828285200098791,0.1000745931398854,0.7170968868502355,base_3,train
base_3-2_seg005,base,3-2.csv,3,2,1148.0,processed/segments/base/3-2_seg005.npy,0.0334288108844721,0.0174180158042394,0.0945568852336401,25.151562938919685,14.83804460432478,87.60900195250946,0.1933622553333413,0.1090207245601297,0.6976170201065289,base_3,train
base_3-2_seg006,base,3-2.csv,3,2,239.0,processed/segments/base/3-2_seg006.npy,0.0228913227805889,0.0068932326238518,0.0084771081507471,14.626755954266097,5.335701273276716,7.063958589913004,0.5872832944493693,0.1816943971426601,0.2310223084079704,base_3,train
base_3-2_seg007,base,3-2.csv,3,2,1297.0,processed/segments/base/3-2_seg007.npy,0.0380927493863079,0.0184837597083134,0.0950324164131553,28.001645860366505,14.887635774938133,87.76907698248233,0.2063498729841718,0.1080759832729015,0.6855741437429266,base_3,test
base_3-2_seg008,base,3-2.csv,3,2,436.0,processed/segments/base/3-2_seg008.npy,0.0304331407421233,0.0093637229124764,0.0120149743858097,21.1954933498367,6.874532986970156,9.907318376846185,0.5816819744481602,0.1800009305916374,0.2383170949602024,base_3,train
base_4-1_seg000,base,4-1.csv,4,3,930.0,processed/segments/base/4-1_seg000.npy,0.0103162423535143,0.0172769477442141,0.0598178884344123,9.167679796378716,12.633164218370158,54.8287598124774,0.1099560527619119,0.1741059090792562,0.7159380381588318,base_4,test
base_4-1_seg001,base,4-1.csv,4,3,961.0,processed/segments/base/4-1_seg001.npy,0.0126314472669801,0.0131243496810121,0.0488706103012188,10.82002782376268,10.540120721237358,46.83028914743562,0.1588111137440809,0.1556583400878027,0.6855305461681163,base_4,train
base_4-1_seg002,base,4-1.csv,4,3,975.0,processed/segments/base/4-1_seg002.npy,0.0129815568233738,0.0150786847329255,0.0565826050750404,12.544326098566652,12.295151446617131,53.29744783021541,0.1702623713868062,0.1654314085311714,0.6643062200820223,base_4,train
base_4-1_seg003,base,4-1.csv,4,3,1090.0,processed/segments/base/4-1_seg003.npy,0.0069195301693718,0.0100905979915529,0.0513290451115125,6.577794419075522,8.633660753949359,46.98469660432019,0.1014304204305244,0.1490891194132345,0.749480460156241,base_4,train
base_4-1_seg004,base,4-1.csv,4,3,575.0,processed/segments/base/4-1_seg004.npy,0.0095164054247444,0.0162618947587597,0.077386567456505,8.786289365591623,12.767027539568073,73.23616773324562,0.0946224825343159,0.1600926678626533,0.7452848496030305,base_4,train
base_4-1_seg005,base,4-1.csv,4,3,1124.0,processed/segments/base/4-1_seg005.npy,0.0120660714295393,0.014076879180348,0.0503470466500837,10.596707254297929,11.0335857272772,48.92637140027343,0.1728746054444683,0.1632036091370314,0.6639217854185002,base_4,train
base_4-1_seg006,base,4-1.csv,4,3,493.0,processed/segments/base/4-1_seg006.npy,0.004578081268676,0.0050180127539785,0.0059397149081407,3.958957907248399,3.946278779090424,5.524534670935422,0.3058821881456159,0.3126442625284355,0.3814735493259485,base_4,train
base_4-1_seg007,base,4-1.csv,4,3,1048.0,processed/segments/base/4-1_seg007.npy,0.0104496246058484,0.0128440175449439,0.051876489414112,9.436856942332914,11.096139070475214,51.92645842919028,0.144663933070526,0.1544267766287635,0.7009092903007104,base_4,train
base_4-1_seg008,base,4-1.csv,4,3,1532.0,processed/segments/base/4-1_seg008.npy,0.0112774015204069,0.0117096186123881,0.0416996581531405,10.264005773499957,9.91227620405229,39.74810089424078,0.1670216953956088,0.1506949938338007,0.6822833107705905,base_4,test
base_4-1_seg009,base,4-1.csv,4,3,1321.0,processed/segments/base/4-1_seg009.npy,0.012386796233677,0.0128092502573997,0.047223675885166,10.171061110841286,10.161707555825684,43.792359394593255,0.2053977782716145,0.1515181827821505,0.6430840389462349,base_4,train
base_4-1_seg010,base,4-1.csv,4,3,822.0,processed/segments/base/4-1_seg010.npy,0.0137035232627542,0.0116025364787356,0.0486154374671355,11.880103132877744,10.270892574697648,45.29272780546033,0.1913766118971334,0.1384143921291841,0.6702089959736824,base_4,train
base_4-1_seg011,base,4-1.csv,4,3,1207.0,processed/segments/base/4-1_seg011.npy,0.0095286734826478,0.0107519927302178,0.0459559808190868,9.215976180264198,9.421921097507203,44.91864549464178,0.1448707138821285,0.1429495234572108,0.7121797626606606,base_4,train
base_4-1_seg012,base,4-1.csv,4,3,771.0,processed/segments/base/4-1_seg012.npy,0.0125605337779315,0.0130988534388726,0.048105549059937,12.56721196556094,10.577755148747148,48.41753863466542,0.1789059700520044,0.1644090032973582,0.6566850266506374,base_4,test
base_4-1_seg013,base,4-1.csv,4,3,1251.0,processed/segments/base/4-1_seg013.npy,0.0127957996254185,0.0123762488146165,0.0428356744084695,11.88582809036985,10.302490418772887,39.28561262032792,0.1858764100851328,0.1541242698483148,0.6599993200665524,base_4,train
base_4-1_seg014,base,4-1.csv,4,3,1034.0,processed/segments/base/4-1_seg014.npy,0.0127356105278072,0.0119177152147353,0.0504269954894017,11.255867623815137,9.78466132577135,46.875874029448426,0.200045239754415,0.1384726418575863,0.6614821183879986,base_4,test
base_4-1_seg015,base,4-1.csv,4,3,1029.0,processed/segments/base/4-1_seg015.npy,0.0084134098870615,0.0105131003781651,0.0502189288394842,7.884086560469473,8.91654035091508,47.593857795332475,0.1274509887783889,0.1410911874303156,0.7314578237912954,base_4,train
base_4-1_seg016,base,4-1.csv,4,3,608.0,processed/segments/base/4-1_seg016.npy,0.0099019494756106,0.0129152717165827,0.0612179735059189,10.034935598295394,11.835283687712144,57.58285370809077,0.1247751173765606,0.1396132690763718,0.7356116135470674,base_4,train
base_4-1_seg017,base,4-1.csv,4,3,639.0,processed/segments/base/4-1_seg017.npy,0.0146936147358331,0.0131415932227162,0.0431023932176132,13.83508619862886,11.237233200964075,41.83843033120877,0.2054983390844465,0.1631873525656699,0.6313143083498836,base_4,train
base_4-1_seg018,base,4-1.csv,4,3,1077.0,processed/segments/base/4-1_seg018.npy,0.0137191120636486,0.0135771127126349,0.0509260101150341,13.429392096127543,11.079503753354686,48.6158993892767,0.1736564443529721,0.161647433522864,0.6646961221241638,base_4,train
base_4-1_seg019,base,4-1.csv,4,3,1236.0,processed/segments/base/4-1_seg019.npy,0.0134490477804431,0.014293139289894,0.0519004500750186,13.113346445334374,11.69875464863588,49.123825676227135,0.1675754860827469,0.1573635773025099,0.6750609366147432,base_4,train
